task_id,flow_id,predictive_accuracy
2181,79,0.688811
2196,83,0.883096
2173,86,0.568584
2169,106,0.008909
2219,83,0.7
2210,93,0.735294
2206,103,0.425595
2214,86,0.598485
2191,97,0.42702
2248,97,0.16214
2229,79,0.652873
2193,91,0.663043
2201,97,0.575926
2237,105,0.483607
2205,99,0.651042
2230,91,0.6875
2186,108,0.1
2193,90,0.663043
2237,82,0.47541
2228,85,0.841584
2196,108,0.802491
2174,91,0.1105
2169,93,0.008909
2216,92,0.825083
2181,103,0.702797
2204,90,0.142857
2171,95,0.558824
2200,108,0.866448
2204,103,0.40303
2169,96,0.605791
2194,86,0.955864
2171,96,0.999061
2191,92,0.54854
2192,84,0.98449
2181,99,0.702797
2241,97,0.99531
2252,97,0.65582
2201,92,0.492593
2181,95,0.685315
2241,101,0.99531
2209,96,0.945827
2191,87,0.85947
2229,86,0.744323
2169,78,0.462138
2184,78,0.922
2239,87,0.933333
2250,79,0.915049
2224,79,0.090909
2192,95,0.926637
2223,96,0.574713
2191,85,0.714189
2204,83,0.782251
2191,95,0.466395
2224,96,0.00101
2215,108,0.324503
2201,81,0.65
2239,97,0.866667
2173,85,0.597345
2175,103,0.004425
2186,95,0.826
2196,78,0.881317
2181,108,0.702797
2216,78,0.825083
2224,108,0.090909
2247,80,0.21786
2206,84,0.803571
2211,86,0.598131
2211,94,0.953054
2204,95,0.658874
2172,84,0.666667
2181,87,0.674825
2175,96,0.323009
2241,84,0.994371
2211,82,0.96153
2219,95,0.8
2224,94,0.552525
2181,96,0.566434
2191,81,0.5241
2252,87,0.97884
2171,94,0.940238
2181,98,0.56993
2209,91,0.131772
2206,91,0.425595
2181,106,0.702797
2243,96,0.575
2201,85,0.685185
2224,92,0.565657
2235,79,0.443787
2240,99,0.978328
2179,90,0.4608
2203,97,0.259563
2175,83,0.60177
2204,101,0.583983
2181,84,0.688811
2179,87,0.7872
2243,93,0.675
2173,92,0.54646
2204,79,0.199134
2173,94,0.559735
2230,90,0.28125
2249,101,0.906716
2170,85,0.765033
2195,108,0.630435
2206,87,0.815476
2195,87,0.763587
2181,81,0.723776
2179,95,0.64
2204,106,0.142857
2177,101,0
2174,92,0.63455
2195,105,0.630435
2241,81,0.99531
2195,91,0.616848
2213,81,0.798433
2225,90,0.358974
2190,105,0.1
2249,81,0.920896
2252,83,0.979602
2190,80,0.794
2218,79,0.993197
2225,82,0.780627
2174,81,0.6213
2193,84,0.673913
2195,92,0.758152
2202,99,0.711111
2225,79,0.698006
2178,82,0.75
2174,98,0.0391
2195,93,0.630435
2215,105,0.324503
2242,101,0.550802
2175,81,0.464602
2191,93,0.42702
2245,94,0.466307
2214,83,0.590909
2195,103,0.630435
2195,79,0.570652
2195,86,0.766304
2195,81,0.80163
2252,103,0.905655
2248,90,0.099658
2221,92,0.413712
2175,87,0.535398
2252,93,0.655896
2195,96,0.543478
2195,80,0.758152
2171,92,0.964018
2226,106,0.3384
2221,84,0.439716
2236,103,0.5
2225,78,0.77208
2245,90,0.311995
2222,93,0.206452
2250,81,0.771845
2248,80,0.469597
2174,90,0.03945
2248,108,0.099658
2174,84,0.6333
2221,91,0.237589
2199,101,0.7
2229,91,0.686049
2209,95,0.591508
2241,83,0.992495
2221,90,0.250591
2221,83,0.426714
2214,99,0.386364
2225,95,0.703704
2174,82,0.6218
2252,78,0.95486
2213,108,0.394984
2245,93,0.311995
2175,99,0.004425
2225,94,0.811966
2242,105,0.550802
2204,105,0.514286
2229,80,0.73152
2229,103,0.692069
2170,90,0.008909
2174,87,0.63465
2170,108,0.008909
2188,97,0.1
2180,90,0.1
2188,98,0.182
2188,87,0.862
2188,108,0.1
2175,108,0.004425
2224,78,0.565657
2244,95,0.812948
2181,94,0.706294
2244,86,0.834343
2188,99,0.1
2224,95,0.30101
2204,87,0.839394
2186,78,0.7325
2244,91,0.771815
2188,96,0.9955
2224,80,0.565657
2188,83,0.947
2188,78,0.9485
2229,83,0.775288
2174,108,0.629
2191,99,0.439919
2188,79,0.1965
2229,95,0.686735
2242,84,0.705882
2188,86,0.845
2188,84,0.9495
2174,106,0.03945
2184,95,0.7605
2189,84,0.8125
2196,96,0.092705
2189,94,0.827546
2246,106,0.238103
2246,85,0.792535
2182,98,0.136
2155,90,0.898149
2224,81,0.367677
2188,103,0.1
2184,92,0.922
2225,81,0.780627
2246,90,0.238103
2184,84,0.898
2162,108,0.873595
2159,78,0.986178
2170,82,0.876392
2160,99,0.710723
2158,97,0.578054
2249,85,0.905224
2164,97,0.257354
2246,82,0.859876
2211,87,0.604434
2198,95,0.897497
2244,87,0.810307
2180,82,0.9055
2162,93,0.541436
2182,97,0.1
2181,80,0.713287
2159,98,0.460427
2156,95,0.749992
2198,92,0.926731
2162,96,0.498065
2155,106,0.898149
2244,96,0.634413
2190,95,0.4675
2201,86,0.714815
2184,108,0.1
2247,84,0.224084
2173,103,0.542035
2246,78,0.791913
2182,93,0.1
2155,108,0.898149
2163,98,0.608287
2247,91,0.162078
2166,84,0.711064
2164,95,0.561733
2200,91,0.304949
2192,108,0.536928
2170,92,0.762806
2194,80,0.898225
2190,99,0.1
2180,105,0.1
2165,91,0.83867
2163,91,0.774658
2180,80,0.1
2159,101,0.8961
2159,90,0.304589
2160,93,0.467462
2154,78,0.830828
2198,80,0.926731
2247,81,0.238209
2154,98,0.543824
2165,82,0.88693
2180,98,0.1995
2246,95,0.784292
2173,83,0.539823
2245,106,0.311995
2167,92,0.872514
2162,99,0.833151
2192,78,0.984367
2204,92,0.778355
2225,93,0.358974
2247,108,0.179794
2156,98,0.568442
2251,106,0.244565
2188,80,0.9485
2204,96,0.148052
2160,87,0.762215
2169,87,0.750557
2198,96,0.873378
2162,106,0.541436
2198,78,0.926731
2249,95,0.905224
2168,106,0.396504
2164,87,0.668942
2248,92,0.469597
2182,90,0.1
2194,92,0.898225
2159,105,0.982153
2192,105,0.638232
2154,101,0.854541
2248,82,0.979291
2155,97,0.898149
2246,86,0.792224
2184,85,0.9025
2159,95,0.836119
2167,103,0.521411
2180,91,0.205
2192,96,0.726243
2166,86,0.686604
2189,98,0.69213
2184,96,0.9955
2184,83,0.898
2163,101,0.83146
2182,96,0.9955
2190,86,0.8395
2198,87,0.948292
2154,103,0.848219
2168,82,0.922783
2180,92,0.1
2184,103,0.1
2198,106,0.89768
2180,93,0.1
2248,83,0.994404
2170,103,0.008909
2247,105,0.10893
2159,93,0.304589
2170,96,0.605791
2249,108,0.915672
2245,103,0.293801
2245,78,0.468329
2198,97,0.89768
2194,83,0.932716
2194,82,0.925
2173,87,0.566372
2160,83,0.831805
2195,101,0.630435
2188,106,0.1
2159,85,0.985765
2184,99,0.1
2159,97,0.304588
2169,95,0.829621
2158,94,0.736674
2184,81,0.8555
2190,93,0.1
2154,82,0.859693
2247,90,0.000239
2248,93,0.099658
2168,87,0.917447
2190,84,0.7915
2170,105,0.008909
2189,101,0.734375
2247,82,0.232224
2154,95,0.859516
2159,80,0.978276
2190,83,0.834
2158,95,0.650413
2170,79,0.111359
2198,91,0.89768
2170,106,0.008909
2182,82,0.812
2248,99,0.099658
2164,85,0.678289
2246,79,0.238414
2190,78,0.794
2249,105,0.893284
2211,103,0.176701
2154,108,0.856885
2188,92,0.9485
2165,93,0.207817
2221,87,0.390071
2160,80,0.800186
2211,79,0.999565
2160,78,0.755282
2182,79,0.11
2247,97,0.162078
2173,95,0.535398
2249,79,0.814925
2194,95,0.581481
2246,97,0.235459
2167,94,0.872806
2160,98,0.778848
2225,86,0.877493
2246,80,0.791913
2218,103,0.639456
2194,103,0.617824
2247,83,0.230788
2246,84,0.792535
2159,99,0.899341
2169,80,0.759465
2169,86,0.673719
2163,93,0.555946
2221,98,0.268322
2245,81,0.561321
2246,81,0.860031
2194,93,0.333333
2244,85,0.847058
2248,98,0.099658
2247,95,0.230548
2244,90,0.239282
2156,103,0.641018
2182,81,0.689
2246,103,0.530482
2184,86,0.9105
2198,90,0.89768
2160,101,0.734052
2159,96,0.200097
2225,92,0.77208
2155,82,0.901285
2183,99,0.655222
2184,79,0.1975
2209,106,0.029283
2190,94,0.8745
2190,90,0.1
2165,83,0.925949
2247,99,0.128082
2225,97,0.501425
2211,81,0.952619
2169,99,0.008909
2170,84,0.765033
2195,94,0.766304
2245,84,0.473046
2211,98,0.794175
2246,87,0.791913
2194,87,0.953704
2248,81,0.940334
2194,81,0.92446
2180,94,0.103
2173,99,0.542035
2160,82,0.747349
2198,85,0.941531
2168,103,0.638863
2188,105,0.1
2198,99,0.920702
2249,78,0.852239
2196,98,0.120996
2182,106,0.1
2244,83,0.842369
2244,97,0.760698
2192,106,0.517971
2248,106,0.099658
2224,106,0.090909
2181,101,0.702797
2249,87,0.776119
2184,101,0.1
2158,82,0.70677
2162,101,0.815547
2244,80,0.843352
2188,94,0.9495
2211,97,0.605738
2182,87,0.858
2170,78,0.66147
2194,98,0.314275
2225,101,0.358974
2194,78,0.832948
2247,93,0.000239
2246,92,0.791913
2160,105,0.753276
2180,96,0.9955
2190,92,0.794
2248,84,0.47619
2160,103,0.666059
2268,83,0.566015
2268,103,0.636128
2268,96,0.585408
2184,90,0.1
2268,95,0.630042
2268,97,0.637948
2268,99,0.571854
2268,105,0.573103
2245,85,0.481132
2268,91,0.962967
2268,98,0.577535
2268,86,0.555306
2268,81,0.605827
2268,90,0.637948
2211,106,0.605955
2269,96,0.965407
2268,85,0.563063
2269,98,0.96519
2269,79,0.96485
2268,84,0.583887
2269,83,0.998587
2268,92,0.63292
2269,95,0.950855
2269,81,0.987041
2269,80,0.979529
2268,93,0.637948
2269,93,0.05
2268,94,0.634789
2268,101,0.637948
2268,108,0.556356
2190,97,0.1
2269,90,0.05
2269,85,0.997037
2269,78,0.702663
2268,79,0.637948
2269,94,0.994507
69,60,0.764189189
1736,74,0.774739583
1736,58,0.751302083
1728,70,0.849275362
88,75,0.851304348
1721,70,0.8295
1703,66,0.877192982
2097,57,0.591912908
75,72,0.9286
1731,65,0.987081514
2098,67,0.245870242
1757,64,0.7242
1731,72,0.913482533
88,74,0.848985507
1705,56,0.04065
72,64,0.658391608
2097,77,0.854587869
63,57,0.670744681
64,65,0.871929825
79,66,0.9618
1748,76,0.901878914
1717,77,0.725
1723,74,1
1715,58,0.9345
1711,77,0.942
90,75,0.7107
96,59,0.747265625
1713,76,0.799
115,60,0.798484848
1719,70,0.9775
1721,61,0.6925
1721,74,0.7835
82,77,0.557773252
1723,70,1
94,75,0.50273224
1748,74,0.982254697
2094,74,0.856496458
80,76,0.917303241
2098,58,0.23892746
1727,76,0.947686833
81,76,0.73395
1752,57,0.533096927
1757,63,0.8008
69,59,0.75472973
86,56,0.630434783
116,60,0.9
1728,74,0.857971014
