task_id,flow_id,predictive_accuracy
2151,90,0.426197
68,98,0
2181,81,0.723776
2199,96,0.57
42,70,0.732026
194,82,0
2224,99,0.090909
2056,78,0.733625
166,101,0.721453
64,91,0
1715,74,0.8985
34,76,0
1703,58,0.947368421
2219,87,0.6
2236,81,0.5
2246,74,0
2191,86,0.827563
2226,94,0.7964
2219,103,0
2186,99,0
2184,95,0
80,82,0
198,105,0.25617
2232,81,0.5
2184,103,0.1
2164,78,0.483427
2191,87,0
163,94,0
2192,82,0.990276
2149,96,0
28,86,0
2163,85,0
2206,82,0.785714
96,75,0.745182292
1719,62,0.194
184,86,0.766917
2250,80,0.798544
121,95,0.815297
2174,78,0
2195,86,0.766304
2188,83,0.947
2213,97,0.518182
2193,103,0
2200,103,0.345342
36,56,0.142857
195,99,0.675727
99,75,0.447663551
2268,94,0
2234,74,0
21,108,0
2237,93,0.483607
2183,97,0.652361
2184,92,0.922
2247,65,0
2159,106,0.304589
165,95,0
2170,85,0.765033
175,61,0
14,103,0
2182,81,0.689
2178,98,0
2198,84,0
2199,97,0.7
2168,101,0.458001
160,56,0
2158,92,0
2127,98,0.108583
179,80,0
2236,97,0.5
2128,67,0
24,72,0
36,57,0
2239,98,0
169,87,0.974611
183,80,0
2206,84,0.803571
10,99,0
2153,57,0
184,98,0.107296
89,61,0.968298922
2202,60,0
5,90,0
172,96,0.502575
130,91,0.438535
2173,94,0.559735
2126,108,0.664417
2202,95,0
2237,81,0.483607
2184,91,0
2130,94,0.520131
2157,91,0.516222
2223,78,0.894253
2195,94,0.766304
130,85,0
2236,96,0.002315
186,56,0
75,94,0
2228,85,0.841584
2165,79,0.836625
180,85,0.686552
2152,79,0.693686
2187,95,0
2195,103,0.630435
1757,72,0.8542
2224,59,0
186,95,0.725761
2252,80,0.969847
188,82,0
2268,90,0.637948
2212,81,0.642857
2190,93,0.1
2153,72,0
2245,80,0.466981
2228,96,0
174,82,0
180,86,0.683503
2192,82,0
199,87,0
2178,84,0.790541
2250,105,0
2056,96,0.853306
2204,101,0.583983
87,75,0.197384342
2204,78,0.778788
2228,87,0.851485
2178,90,0
200,103,0.675651
2163,74,0
2206,92,0
2240,80,0.972136
39,59,0.745192
4,66,0.842105
53,67,0.604019
2219,86,0
186,58,0
2154,105,0
179,98,0
2249,87,0.776119
2130,103,0
180,93,0.250676
183,65,0
41,66,0.910688
186,90,0.337805
27,103,0
2168,78,0
2228,81,0
2245,95,0
121,97,0
176,83,0.880292
2200,92,0.870997
1711,67,0.933
2174,85,0
2188,95,0.8185
2252,85,0.976096
2178,105,0.013514
41,105,0
180,95,0
174,87,0
2237,62,0
75,57,0.30805
1721,74,0.7835
2242,103,0
164,95,0.853908
186,99,0.713841
177,58,0
2244,97,0.760698
2181,76,0
2230,81,0
187,86,0
122,76,0
1757,67,0.8016
131,96,0.247072
2211,90,0.605955
75,98,0
2243,92,0.7
2223,85,0.910345
2203,103,0.306011
2188,76,0
2189,95,0.702546
2222,67,0
2201,95,0
2159,93,0
121,81,0.801157
172,83,0.897479
2181,106,0.702797
2188,84,0.9495
184,81,0.503019
2150,94,0.69679
54,90,0
24,56,0.517971
2167,106,0.338402
91,72,0.913828239
2218,101,0.639456
2235,86,0.508876
2227,91,0.333333
2206,80,0.8125
198,89,0.261174
2236,98,0.009259
58,86,0
1731,72,0.913482533
169,80,0
90,76,0.7397
127,97,0
120,86,0.956358
2194,103,0.617824
3,84,0
2154,86,0.877009
2224,81,0
164,83,0.8839
2154,93,0.445992
167,67,0
2179,92,0
184,99,0
2163,78,0.866734
131,103,0.548087
1722,59,0.532926001
83,94,0
194,77,0
2151,80,0.527796
2211,88,0
131,59,0
2129,91,0.871751
15,97,0
2162,108,0.873595
2165,83,0.925949
2236,90,0.5
86,92,0
52,106,0
2178,105,0
72,60,0.734265734
98,105,0
2248,79,0.099658
186,92,0.834978
94,58,0
167,91,0
161,103,0
39,86,0
2217,90,0
2127,106,0
2164,105,0
2175,82,0
2162,84,0
2189,79,0.700231
2170,91,0
191,96,0.500246
2240,93,0.978328
2232,59,0
2215,103,0.324503
125,99,0.629797
2195,80,0.758152
185,83,0.966382
72,76,0
120,96,0.59649
2160,108,0.787467
95,94,0
2241,78,0
2219,84,0
187,80,0.92871
166,83,0
65,56,0.542035398
2239,103,0
184,105,0.370365
2242,65,0
2235,76,0
2168,108,0.920024
2237,96,0.401639
2165,91,0.83867
2251,97,0
1720,61,0.884837963
2246,93,0
2234,98,0.011574
51,59,0
1719,74,0
2249,82,0
2179,94,0.792
2240,106,0.978328
127,101,0
2174,95,0
161,83,0
126,103,0.726468
32,72,0.914119
2165,90,0.207817
126,92,0
2213,98,0
2171,82,0.891114
2224,84,0.566667
162,75,0
197,98,0.183445
51,56,0
5,67,0.707965
2171,79,0.644243
2179,80,0.8064
124,93,0.039455
2175,87,0
2163,90,0.555946
161,84,0.770235
2221,83,0
182,85,0.965324
2194,93,0.333333
2214,83,0.590909
2245,82,0.561321
39,74,0.697115
121,105,0
96,96,0
2240,84,0.972136
2163,94,0
2193,108,0.663043
62,67,0.925612472
2172,96,0.736842
120,78,0.881167
177,84,0.872702
2165,86,0.92274
2132,90,0.016508
2163,93,0.555946
176,79,0
2269,92,0
2184,105,0.1
162,86,0
2165,85,0.920158
2209,81,0
2150,74,0
189,81,0.922249
189,101,0.571128
2199,94,0.74
2246,99,0.741835
2202,80,0.666667
194,80,0
43,79,0
39,76,0.778846
2233,106,0.451613
2220,97,0.544444
2190,97,0.1
2215,94,0
2242,85,0
95,67,0.914155844
2154,85,0.883238
2178,92,0
30,60,0.970035
98,77,0.779326923
2221,87,0
2094,67,0.824863847
2213,91,0
2249,84,0
130,106,0
2251,78,0.525815
192,93,0
122,90,0.521875
2214,82,0.484848
169,108,0
2243,92,0
2201,97,0.575926
2240,86,0.962848
2248,80,0.469597
2163,56,0
2167,78,0
189,93,0.364605
2173,79,0.39823
2171,99,0.738736
2155,70,0
2171,94,0
2129,92,0
197,94,0.391628
192,87,0.655604
2,61,0.917595
83,103,0
86,78,0
164,82,0
2218,80,0.884354
2131,105,0.563086
2225,87,0
2225,108,0
2152,108,0
2251,83,0.419837
49,101,0
2214,77,0
2210,79,0.728758
2153,97,0
2207,106,0.466346
39,67,0
77,84,0
14,75,0.197
2237,98,0.401639
121,82,0.801341
1728,77,0.852173913
2170,103,0.008909
163,78,0.9063
2159,83,0.98533
120,93,0.009398
166,84,0.787825
191,106,0.500166
121,92,0.869707
2246,108,0.75832
2127,84,0.948243
2204,85,0.780087
2197,81,0
9,96,0
2173,91,0
2182,97,0
2227,86,0.946667
2197,78,0.804348
2209,91,0
2245,91,0
22,59,0
2249,105,0.893284
2217,78,0
178,79,0.867086
2159,98,0
2196,78,0.881317
2212,106,0.5
2194,91,0
128,95,0.552691
160,91,0.88758
2219,98,0.6
168,94,0
2241,80,0
12,65,0.9435
2183,94,0
194,87,0.873801
91,62,0.203875546
197,80,0.322643
58,76,0.8198
188,80,0
2269,58,0
6,75,0.0709
97,99,0
2213,85,0.977743
2156,103,0.641018
130,106,0.150387
123,85,0.962075
2163,97,0.555934
2202,87,0.644444
2163,67,0
2127,85,0.948364
37,86,0
162,87,0
54,70,0.858065
2225,60,0
83,105,0
2223,95,0.832184
65,82,0
162,101,0.839871
2210,95,0.722222
2197,87,0.846377
2229,77,0
2209,103,0.029283
5,70,0.712389
52,67,0.822222
2224,98,0
2221,101,0.250591
51,97,0
2174,83,0.6346
192,91,0.392171
2134,78,0.970484
2243,83,0.6625
190,87,0.747625
2174,85,0.6333
2188,105,0.1
172,86,0.911013
120,59,0
2180,63,0
197,80,0
190,101,0.626596
2173,96,0
98,76,0.765865385
2203,80,0.907104
2219,83,0.7
2183,74,0
176,97,0
91,61,0.952583697
2202,97,0.7
2236,79,0.002315
2205,98,0.549479
2226,98,0
2174,98,0.0391
6,94,0
190,78,0.709097
128,105,0.824829
2154,93,0
181,82,0.88776
2097,66,0
2222,75,0
43,76,0.941534
72,72,0.702797203
198,91,0.35616
2159,101,0.8961
2218,96,0
122,87,0.936789
199,95,0
199,95,0.832445
27,57,0.815217
2155,79,0.839455
73,82,0
65,60,0.656637168
82,96,0
1735,60,0
2130,80,0
194,101,0
2210,82,0.735294
2241,105,0.994371
187,92,0.92871
2151,92,0
131,85,0.597317
192,91,0
2220,87,0.8
22,57,0.269
2170,106,0.008909
2130,60,0
64,105,0
2165,101,0.842088
2163,83,0.891734
183,84,0
2151,86,0.530129
1719,76,0.848
2201,79,0.8
13,91,0
2235,95,0.420118
71,72,0.9588
189,99,0.592249
2192,81,0.990153
55,65,0.963218
166,92,0
2180,83,0
2162,74,0
47,64,0.655629
127,91,0
2168,90,0.396504
2207,84,0
2056,105,0.685911
66,92,0
193,103,0.481404
2190,101,0
2233,99,0.451613
196,82,0.893048
192,58,0
131,96,0
2180,92,0.1
2194,106,0.333333
171,90,0
198,81,0.893566
192,103,0
2056,87,0.887624
31,98,0
129,95,0.649858
159,98,0
2160,74,0
2205,87,0.690104
2192,90,0.517971
58,74,0.8674
2184,79,0
1,75,0.836303
2179,105,0.4608
2165,105,0.875078
200,101,0.828096
2151,79,0
2182,101,0
2215,70,0
2221,81,0.630024
2193,94,0.665761
187,79,0.585555
2245,86,0
30,58,0.898959
2129,90,0.353
6,63,0.64205
2241,91,0.99531
2184,90,0.1
2204,98,0.14329
2193,98,0.51087
2168,87,0.917447
94,82,0
199,98,0
68,64,0.744878049
31,62,0.7
2245,84,0.473046
2153,66,0
2197,91,0
50,67,0.85034
190,90,0
2247,89,0
166,95,0.751899
1722,67,0.50712831
128,86,0
172,85,0.884613
2223,105,0.613793
175,86,0.648205
2056,99,0.631025
2240,98,0.978328
191,103,0
2234,81,0
22,88,0
191,93,0
2251,99,0
186,106,0.337805
2201,91,0.575926
193,85,0.740613
175,96,0.52156
194,92,0.831893
2127,97,0.759651
63,57,0.670744681
2199,85,0.732
69,76,0.768918919
2192,86,0.996677
64,90,0
2128,97,0.759651
52,70,0.833333
52,66,0.722222
2133,105,0
27,99,0
175,90,0.605948
2240,74,0
123,94,0.960553
30,77,0.968208
2056,87,0
131,97,0.422709
175,105,0.656458
77,67,0.6853
2206,65,0
125,93,0
158,98,0.189472
199,92,0.848822
160,103,0
2056,79,0
2209,81,0.682284
2130,96,0.038612
36,64,0.95974
2174,106,0
171,92,0
7,70,0.79646
2210,99,0
180,87,0
2214,80,0.613636
2207,87,0.865385
2153,80,0.883366
2152,65,0
2242,98,0.57754
129,98,0
188,91,0.607939
6,98,0
47,82,0
69,64,0
2228,86,0.851485
2169,92,0.759465
2222,81,0.8
2183,92,0.958512
2149,94,0.582502
2126,103,0.61715
2127,57,0
2222,105,0.206452
1720,62,0.700231481
165,108,0
2128,94,0
2193,90,0.663043
3,61,0.9903
184,99,0.420362
179,108,0.876505
122,106,0.521875
2178,87,0.763514
127,81,0.753299
2186,81,0
2229,95,0.686735
2209,103,0
26,58,0.903318
2152,101,0
200,84,0.853525
2180,81,0
2216,84,0.811881
2130,101,0
1916,61,0.955325
2191,85,0
194,108,0.483891
2131,80,0
2175,103,0
2227,84,0
158,93,0.099535
2250,85,0
2240,106,0
47,95,0
88,64,0
188,89,0
2191,99,0.439919
85,74,0.925123457
130,83,0
2162,99,0
2199,86,0.743
170,60,0
82,57,0.47562797
2154,87,0
163,108,0.896055
2178,108,0.013514
55,56,0.613793
65,76,0.725442478
121,93,0
128,108,0
2223,87,0.928736
196,91,0
2216,91,0.541254
2126,90,0.352432
2234,78,0
2205,62,0
38,65,0.824405
18,77,0.7225
2206,97,0.425595
2201,87,0.685185
87,59,0.908398577
126,84,0.908502
167,87,0.902448
2163,98,0
195,99,0
2160,105,0.753276
2154,91,0.809026
2188,85,0.951
2239,98,0.8
2174,66,0
185,82,0.857245
47,57,0
1731,101,0
2220,85,0
2176,95,0.571014
2252,103,0.905655
125,91,0.462766
1757,75,0.6706
2222,84,0
2218,90,0
26,64,0.936111
126,60,0
2175,82,0.464602
126,106,0.016553
2248,74,0
2157,81,0
1728,74,0.857971014
2150,58,0
2205,80,0.729167
2156,87,0.705427
2223,108,0.613793
2197,106,0
2153,97,0.630219
62,91,0
2203,95,0.538251
2174,101,0
2235,108,0.497041
191,108,0
193,81,0.693493
70,61,0.78432
2241,91,0
167,103,0
2231,105,0
2133,99,0.605204
2156,86,0
166,92,0.783777
69,61,0
122,105,0
31,76,0.731
2175,72,0
2129,85,0.946272
2154,80,0.877788
2134,84,0.97873
129,101,0.612632
2216,62,0
165,80,0.916293
2160,99,0.710723
171,94,0.939696
182,93,0.613472
2156,80,0
2178,90,0.013514
2246,82,0
2247,85,0.237252
2151,82,0.471517
115,66,0.991717172
2224,85,0.584848
2209,94,0
2134,95,0
2204,95,0.658874
192,94,0.735273
165,94,0.917286
64,94,0
2190,90,0
158,87,0.767026
2151,84,0.529062
2246,81,0.860031
2207,97,0.528846
2150,96,0.100085
2157,85,0.838206
2239,96,0.866667
72,66,0
2203,97,0
2132,81,0.861078
2249,97,0
131,98,0.129803
126,108,0.881896
2153,92,0.883366
198,60,0
2228,80,0.871287
4,75,0.929825
2250,57,0
126,81,0.864725
63,72,0.913516896
167,79,0.192038
2172,81,0.807018
175,59,0
2230,83,0.75
22,75,0
2127,86,0.959906
2206,86,0.845238
2149,99,0.61138
2224,78,0.565657
2127,83,0.958902
97,67,0.80625
2249,79,0.814925
11,63,0.9072
2198,95,0.897497
2182,99,0
197,81,0.840309
2157,101,0.657008
2129,87,0
174,65,0
2240,85,0
182,63,0
160,65,0
2194,92,0.898225
2189,61,0
2250,95,0.779126
2159,80,0.978276
165,97,0
2230,70,0
2247,91,0.162078
2223,83,0.924138
13,103,0
186,80,0
161,103,0.634763
192,80,0.690237
2156,106,0.699774
2130,84,0.547831
172,82,0.787133
2129,101,0.893544
2128,84,0.862271
24,59,1
2166,96,0.091383
29,81,0
2193,78,0
2242,56,0
2214,87,0.598485
71,57,0.3963
2169,87,0.750557
174,64,0
2248,97,0.16214
2155,99,0.893888
170,90,0
2168,95,0.881986
2170,95,0.820713
11,76,0.8464
165,91,0.907931
166,93,0.699587
199,108,0.831273
27,87,0
2210,101,0.735294
164,80,0
99,74,0
2252,98,0.959076
2160,103,0.666059
2192,93,0.517971
2203,79,0.191257
2193,67,0
167,103,0.270509
2171,91,0.645494
2192,66,0
2157,99,0.679378
198,61,0
2150,85,0.711712
2249,87,0
2249,97,0.90597
52,72,0.825926
2250,84,0.798544
2169,97,0.760579
2166,87,0
2207,62,0
2056,79,0.575764
2223,67,0
51,78,0
2163,91,0.774658
2214,94,0.560606
2199,87,0.711
2211,83,0.994132
126,87,0.884213
93,93,0
2188,62,0
2180,78,0.1
2215,106,0
128,87,0.808072
1748,76,0.901878914
2165,103,0.839735
177,80,0.872336
65,84,0
159,103,0.448098
2234,81,0.539352
2214,76,0
2156,101,0
162,59,0
3,62,0.660513
2245,85,0.481132
2233,70,0
2224,108,0
115,60,0.798484848
2149,101,0.422863
38,91,0
87,57,0.26702847
126,105,0
24,56,0
178,86,0.949817
197,97,0.300093
2175,75,0
2236,59,0
2225,79,0.698006
196,105,0.493374
96,95,0
198,59,0
2159,78,0
2157,77,0
131,92,0.72054
36,89,0
2243,90,0.675
2177,86,0
2177,97,0.297561
2225,95,0
2241,79,0.99531
161,99,0.745847
2157,78,0.766829
2160,78,0.755282
128,85,0.849592
2217,78,0.724426
31,66,0.709
2172,95,0.754386
2129,81,0.922156
95,70,0.928614719
130,81,0.68916
89,62,0.931299105
2194,61,0
27,62,0.815217
2202,98,0.566667
192,99,0.353565
198,97,0.300093
2197,87,0
166,67,0
192,99,0
2223,56,0
98,66,0.86875
2250,86,0.793689
2191,91,0
75,79,0
91,77,0.922134279
182,57,0
2242,86,0.700535
2182,66,0
2268,94,0.634789
131,95,0.616063
2133,86,0
2162,106,0
77,57,0.47695
188,86,0
2204,67,0
163,85,0.906541
2176,79,0.82029
43,57,0.783525
2217,101,0
2191,80,0.54854
177,93,0
198,87,0
160,106,0
2191,105,0.437882
42,59,0.72549
2162,95,0.8294
161,92,0
200,87,0.834207
197,70,0
169,97,0.304607
48,96,0
2236,80,0.5
88,75,0.851304348
163,95,0
164,106,0
2182,91,0.216
2224,81,0.367677
1736,62,0.717447917
2234,60,0
194,105,0.510664
50,94,0
20,66,0.9625
164,91,0.82878
2198,93,0.89768
122,97,0.521867
2182,86,0
120,103,0.828019
193,82,0.701352
177,92,0.872336
199,89,0.385658
2244,101,0
195,84,0.805517
2131,96,0.225913
2130,84,0
126,75,0
2168,80,0.920899
2192,86,0
2190,83,0.834
2192,83,0.997907
30,79,0
11,81,0
2242,85,0.705882
2268,85,0.563063
28,75,0.197509
174,78,0
130,108,0
2166,84,0.711064
165,84,0.916547
196,80,0
31,59,0
163,67,0
2194,85,0
59,67,0.94
98,76,0
2252,83,0.979602
2151,83,0.544777
127,105,0.74762
191,84,0.897421
43,91,0
2213,93,0.240439
2201,87,0
2166,95,0.313543
2129,99,0.919876
190,103,0
2167,59,0
2212,95,0
2239,74,0
2164,99,0.555238
200,87,0
94,66,0.942896175
191,93,0.500166
13,72,0.702797
171,79,0.938761
2204,87,0
2186,101,0
94,57,0.502185792
2215,80,0
2193,92,0
2130,74,0
2127,94,0.946935
2227,98,0.473333
2246,97,0.235459
2227,61,0
2183,101,0.655222
2250,94,0.796117
2128,81,0.805344
98,57,0.598557692
34,74,0.633333
1752,57,0.533096927
2268,90,0
2177,62,0
90,80,0
177,108,0.863235
2242,108,0
54,67,0
94,57,0
2199,77,0
2172,65,0
2190,77,0
165,80,0
53,95,0
48,108,0
2149,103,0.524753
70,65,0.80656
1701,70,0.867483296
35,61,0
122,79,0
20,97,0
2246,79,0.238414
2191,98,0
174,101,0.677276
2220,95,0.581481
2177,91,0
2203,72,0
2179,108,0.4608
2250,80,0
58,57,0.5338
129,58,0
122,108,0.924277
2224,86,0.623232
179,103,0
170,94,0.864831
2218,78,0
2197,92,0.801449
2219,80,0.7
167,78,0
2221,81,0
69,62,0.756756757
2102,63,0
187,98,0.568515
123,83,0.963433
2250,106,0.771845
2151,95,0.467538
2218,87,0
123,96,0.542727
2167,83,0.889772
2247,105,0
2204,78,0
182,87,0
200,82,0
2157,86,0
162,80,0.895025
116,59,0.894871795
172,105,0.793742
176,98,0
185,86,0
2249,93,0.906716
2249,90,0.906716
2056,101,0
41,92,0
35,65,0.953552
2245,91,0.306604
2158,96,0
38,92,0
2151,78,0.511701
2230,78,0.625
21,101,0
69,59,0.75472973
2184,85,0
2239,94,0.933333
200,60,0
197,91,0.304644
70,72,0.87616
2220,98,0.492593
120,95,0.868696
2131,80,0.659263
52,60,0.785185
2160,101,0
2179,95,0.64
2197,84,0.813043
125,80,0.783377
2175,94,0
6,89,0
2226,90,0.3384
2241,81,0
2159,81,0.96352
178,78,0
175,82,0.625612
2232,80,0.5
116,93,0
2155,91,0
12,59,0.889
68,60,0.817073171
2193,99,0.663043
123,84,0
53,106,0
2174,91,0.1105
2218,90,0.639456
42,75,0.754902
197,79,0.166315
2195,84,0.779891
2230,57,0
194,97,0.300093
2251,92,0
168,91,0.686291
2251,90,0.244565
2242,101,0.550802
2252,108,0.97005
72,64,0.658391608
194,89,0.261174
2191,95,0.466395
199,101,0.828101
2178,94,0
1711,66,0.963
2197,95,0.682609
73,74,0.72955
2169,56,0
167,105,0.79673
2239,106,0
2232,85,0.388889
1715,96,0
59,56,0.333333
191,81,0.832851
179,96,0.507252
2126,101,0.643465
120,87,0.94818
2235,103,0
63,76,0.990425532
122,81,0.859152
184,80,0.716164
2157,106,0
2213,61,0
2228,79,0.29703
2220,83,0.82963
28,84,0
35,83,0
2172,99,0
2233,78,0.451613
2232,95,0
2183,108,0.655222
158,91,0
2131,101,0.440559
2215,86,0
159,92,0.506293
178,103,0
5,74,0.530973
2203,96,0.420765
2269,95,0.950855
196,90,0.261174
2198,90,0.89768
2250,106,0
160,94,0.988834
2166,93,0.091003
2184,78,0
184,106,0.090279
2130,108,0
50,93,0
124,106,0.039455
124,101,0
74,96,0
2175,70,0
2201,101,0
125,96,0.226436
2157,82,0
1,74,0.988864
195,80,0
2127,101,0.926734
20,57,0.232
2246,87,0.791913
65,61,0.669247788
2237,61,0
2223,98,0
195,79,0.166315
2245,92,0.466981
96,79,0
189,78,0.605208
2167,98,0.553713
193,95,0.633082
191,81,0
2132,98,0.543495
2236,87,0.439815
2230,85,0.65625
196,79,0
2175,59,0
2251,81,0.480978
2170,108,0.008909
10,60,0.783784
64,59,0.828070175
170,81,0.81113
2209,78,0
21,56,0.700231
2173,85,0
192,86,0.695692
187,83,0
2232,99,0
2206,101,0.425595
2183,105,0.655222
2211,80,0
80,67,0.85787037
71,105,0
195,106,0.261174
2203,84,0.885246
171,79,0
2172,83,0.719298
2181,97,0.692308
69,106,0
2239,57,0
34,57,0.677778
2199,99,0
163,82,0.891899
37,60,0
2214,70,0
2252,96,0.549637
2239,93,0
1703,61,0.842105263
1775,96,0
2225,99,0
172,101,0.725074
72,82,0
2228,76,0
169,94,0.966195
2207,92,0
165,108,0.916422
2221,75,0
1736,58,0.751302083
18,94,0
2155,87,0.905607
2154,106,0.445992
2170,78,0
72,66,0.729370629
55,67,0.901149
2235,61,0
93,106,0
198,87,0.634967
188,84,0.831059
195,103,0.396196
2244,83,0
200,105,0.827126
2251,76,0
2194,59,0
62,58,0.74844098
175,79,0
2251,86,0
1,101,0
161,94,0
2230,108,0.28125
188,96,0
124,84,0
2195,85,0
2178,97,0
2152,80,0.766512
2189,87,0.917245
2134,91,0
183,97,0
2220,78,0.825926
191,78,0
2204,79,0.199134
2127,86,0
128,76,0
189,92,0.803119
71,108,0
2158,99,0
1730,84,0
188,92,0
2129,78,0
2155,91,0.898135
11,82,0
123,65,0
2214,79,0.386364
2225,93,0
2199,87,0
39,56,0
194,85,0.876846
2240,90,0.978328
29,84,0
125,91,0
2169,66,0
2157,64,0
2194,86,0.955864
2155,101,0.898149
2242,81,0.684492
2172,90,0.350877
2167,84,0.886936
2219,79,0.5
2168,61,0
2183,80,0
2193,92,0.638587
2232,82,0.37963
170,103,0
2195,90,0.630435
2224,95,0.30101
2186,90,0.1
9,77,0.804878
74,93,0
2229,87,0.714728
2177,70,0
2130,101,0.320611
2182,79,0.11
2226,82,0
2239,83,0
2229,80,0.73152
171,96,0.885024
2241,66,0
20,92,0
2183,78,0.958512
199,94,0
178,81,0.923405
2237,79,0.418033
2132,101,0.822086
65,65,0.659070796
2150,62,0
191,94,0
200,97,0
158,80,0.732238
2234,99,0.5
36,97,0
176,77,0
161,95,0.763799
2159,96,0.200097
2222,106,0
161,80,0.786617
2183,60,0
191,56,0
2160,98,0.778848
123,97,0.645518
186,83,0.843668
169,81,0.966553
169,79,0
2207,96,0
165,96,0
93,76,0.697777778
2241,95,0.994371
80,56,0.700231481
2127,72,0
2131,81,0.57571
2223,81,0.901149
2181,93,0
53,84,0
198,90,0
2158,101,0.698365
59,77,0.946667
2211,79,0.999565
2134,85,0.973023
2198,62,0
2149,106,0.149652
2196,97,0.076157
37,66,0.703125
50,57,0.802721
2229,83,0
195,87,0.799533
2183,87,0
5,72,0.542035
170,99,0.835679
161,97,0.662775
2184,63,0
2154,98,0.543824
120,98,0
2196,96,0.092705
40,59,0.668224
2172,103,0.350877
83,56,0.517971443
2221,92,0
1757,103,0
186,80,0.834978
1714,61,0.942775393
2234,101,0.5
180,99,0.591405
2250,82,0
164,98,0.823589
2194,101,0
2218,108,0.639456
130,99,0.633898
123,82,0.941875
2155,81,0.901218
2127,99,0.915927
96,56,0.651041667
2229,97,0
159,82,0.474302
174,95,0.729742
2157,103,0.276968
2154,61,0
2193,91,0.663043
189,83,0
2173,85,0.597345
2175,95,0.261062
197,90,0.261174
2242,74,0
2227,101,0.333333
52,59,0
2191,94,0.553971
2167,105,0.841994
2219,97,0.5
192,67,0
2188,78,0.9485
2252,105,0
182,94,0.964516
2196,81,0
162,78,0.857555
2174,65,0
5,77,0.738938
2192,85,0.98486
160,85,0.98951
185,79,0
2210,106,0
30,64,0.964919
2131,93,0.002441
126,90,0
2230,94,0.65625
130,103,0.549492
2237,79,0
2174,72,0
38,66,0.797619
200,96,0.532981
2126,97,0.468128
121,101,0
2190,87,0.9205
195,86,0.800475
85,56,0.333333333
2233,79,0.451613
185,90,0.358975
171,105,0.935633
2200,62,0
2192,94,0
2213,84,0.661129
2228,106,0.405941
52,95,0
2158,91,0.683144
2193,83,0
191,79,0.795349
2268,106,0
2218,75,0
28,77,0.917794
2235,96,0
28,85,0
2149,80,0
2243,87,0.6875
42,79,0
2181,105,0
2251,103,0.244565
170,96,0.142979
2176,81,0.553623
2177,81,0.453659
181,90,0
2175,91,0.247788
194,58,0
2158,80,0.678892
2213,70,0
88,85,0
2221,74,0
2188,97,0
2188,56,0
2184,106,0.1
40,70,0.584112
167,97,0
125,79,0.016737
74,65,0.957939914
2176,97,0
68,88,0
171,81,0.938686
41,82,0
2247,99,0
2230,86,0
2056,86,0.86743
2157,108,0.79231
35,67,0.972678
2246,91,0.312442
71,93,0
2246,81,0
2227,103,0.333333
2133,101,0.61348
167,78,0.807021
160,99,0.974902
162,95,0
35,66,0.95082
37,56,0.651042
2152,96,0.552577
15,67,0
31,61,0.701
2206,101,0
90,101,0
2132,92,0.902688
2237,101,0.483607
2176,108,0
184,98,0
15,74,0.965665
164,80,0.883326
2150,78,0
2249,108,0.915672
2206,57,0
2182,80,0.8015
2213,99,0.389342
21,97,0
2156,92,0.776996
2204,103,0.40303
1736,66,0.709635417
2237,98,0
2192,108,0
2164,72,0
2128,106,0.009458
23,79,0
2132,84,0.907755
98,96,0
57,65,0.94302
82,67,0.501900883
2126,62,0
2213,80,0.966771
83,87,0
1717,77,0.725
2207,86,0.865385
197,85,0
172,92,0.871091
127,103,0.723822
59,101,0
2056,95,0.741989
64,93,0
2201,92,0.492593
2186,106,0
29,64,0.773913
172,96,0
63,80,0
2230,93,0
2222,101,0
125,81,0
175,98,0
179,91,0.780984
2224,87,0.653535
2186,87,0.8785
188,106,0.444811
2167,90,0.338402
120,84,0.946174
2196,65,0
1735,62,0
2056,90,0.424545
2241,108,0.99531
175,103,0.615401
2129,84,0
7,98,0
189,74,0
130,98,0.129053
123,67,0
188,86,0.893154
170,84,0.864928
16,103,0
2152,98,0
2240,87,0
71,56,0.1
158,66,0
1710,67,0.72
2212,86,0
2151,81,0.471788
2182,97,0.1
182,91,0
126,99,0.844389
2222,79,0.703226
79,77,0.92175
2176,78,0.521739
2166,78,0.36995
47,72,0.344371
2241,80,0.993433
2214,101,0.386364
2244,77,0
2191,97,0
129,93,0.100128
2205,85,0.716146
122,91,0.831963
2212,85,0.535714
2181,90,0.702797
2222,87,0.812903
2159,85,0.985765
2212,90,0
2056,66,0
2252,78,0
2212,78,0.607143
200,90,0.385668
2236,97,0
34,91,0
165,79,0.898484
2205,103,0.651042
168,94,0.745589
2181,79,0.688811
2173,81,0
194,78,0.512079
2184,99,0.1
184,67,0
80,85,0
2214,80,0
2168,83,0.885919
43,85,0
2132,56,0
2178,95,0.668919
2233,105,0.451613
188,87,0.930702
2248,66,0
197,88,0.261174
196,78,0
2170,96,0.605791
188,88,0.444811
2171,78,0.841677
2237,103,0.483607
194,84,0.876878
2166,106,0
131,95,0
125,93,0.00243
7,106,0
2133,84,0.854578
51,58,0.7
190,98,0.911574
2224,79,0.090909
170,79,0.206149
29,56,0.555072
2227,99,0.333333
65,86,0
2056,81,0
2247,99,0.128082
94,80,0
1757,106,0
2252,105,0.946223
129,81,0.81214
2158,87,0
47,62,0.377483
2201,65,0
170,101,0.821827
2211,82,0.96153
2194,87,0
2196,94,0.883096
2212,80,0
198,78,0.309946
128,94,0.794964
2181,97,0
176,94,0.874447
