,task_id,flow_id,associated
7409,2195,95,0
7410,2179,80,0
7411,2201,83,1
7412,161,76,0
7413,172,98,0
7414,168,95,1
7415,2168,81,1
7416,2151,85,0
7417,2181,101,0
7418,1711,67,1
7419,2200,78,1
7420,198,94,1
7421,2232,86,1
7422,2181,87,0
7423,2245,103,1
7424,2189,85,1
7425,2153,72,0
7426,2174,83,1
7427,2196,72,0
7428,2198,99,1
7429,2210,108,0
7430,2188,108,0
7431,124,57,0
7432,42,95,0
7433,131,62,0
7434,2180,105,0
7435,2128,92,1
7436,197,95,1
7437,170,85,0
7438,2133,91,1
7439,2228,85,1
7440,2226,98,1
7441,2132,106,1
7442,2189,85,0
7443,3,57,1
7444,127,82,1
7445,127,103,1
7446,188,80,0
7447,166,91,1
7448,35,58,0
7449,12,86,0
7450,167,94,1
7451,162,97,0
7452,2224,98,1
7453,2198,74,0
7454,125,91,0
7455,2132,74,0
7456,97,67,0
7457,178,76,0
7458,2183,105,1
7459,122,84,0
7460,124,82,0
7461,2165,75,0
7462,190,80,1
7463,2239,101,1
7464,2200,96,0
7465,2198,84,1
7466,2160,63,0
7467,123,99,0
7468,162,86,1
7469,194,89,0
7470,2174,82,0
7471,168,97,1
7472,70,79,0
7473,126,84,1
7474,129,95,0
7475,2235,82,1
7476,196,99,1
7477,2163,84,1
7478,163,79,0
7479,170,66,0
7480,2168,90,0
7481,31,77,1
7482,192,95,1
7483,2171,80,1
7484,43,78,0
7485,2163,98,1
7486,2192,94,0
7487,165,78,0
7488,27,83,0
7489,194,74,0
7490,39,65,1
7491,2237,85,0
7492,2220,96,0
7493,2151,93,1
7494,2247,101,0
7495,2200,94,0
7496,2232,96,1
7497,2169,105,1
7498,2154,87,1
7499,7,61,1
7500,27,56,1
7501,2268,87,0
7502,37,83,0
7503,123,82,1
7504,2174,79,0
7505,2190,97,1
7506,161,97,0
7507,2157,90,1
7508,2159,87,0
7509,2268,81,1
7510,75,66,1
7511,2194,82,0
7512,2151,79,0
7513,164,99,1
7514,2222,78,0
7515,2181,84,0
7516,51,58,1
7517,2230,97,1
7518,126,67,0
7519,2213,91,0
7520,2220,105,1
7521,167,91,0
7522,2198,82,1
7523,70,99,0
7524,2169,92,1
7525,175,82,1
7526,2211,95,1
7527,2191,87,1
7528,194,83,1
7529,2174,103,1
7530,1757,64,1
7531,2250,101,0
7532,185,86,0
7533,2134,82,1
7534,191,108,0
7535,2191,87,0
7536,2248,101,0
7537,170,82,1
7538,2246,85,0
7539,2186,93,1
7540,2224,92,0
7541,2167,79,1
7542,2172,83,1
7543,2192,90,1
7544,2171,98,1
7545,2172,103,1
7546,2197,103,1
7547,184,67,0
7548,2218,93,1
7549,174,92,1
7550,2195,77,0
7551,2164,78,1
7552,159,79,1
7553,54,72,1
7554,165,108,0
7555,128,62,0
7556,129,91,0
7557,2194,81,0
7558,130,78,0
7559,2191,92,1
7560,2223,78,1
7561,178,78,1
7562,189,90,1
7563,1757,72,1
7564,2230,67,0
7565,2179,80,0
7566,2210,93,1
7567,2169,101,1
7568,2162,91,1
7569,164,81,0
7570,2150,96,1
7571,69,77,1
7572,65,80,0
7573,89,57,1
7574,2194,105,0
7575,2243,106,0
7576,41,93,0
7577,2210,86,0
7578,124,87,0
7579,2128,80,0
7580,2179,106,1
7581,2226,101,1
7582,164,98,0
7583,2237,95,0
7584,2193,82,1
7585,2236,97,1
7586,2204,81,0
7587,2207,95,1
7588,11,70,1
7589,2213,90,0
7590,2198,101,1
7591,2182,87,1
7592,2213,80,0
7593,2159,97,1
7594,2217,108,1
7595,2212,80,0
7596,2184,78,0
7597,2239,93,1
7598,2215,91,1
7599,199,96,1
7600,2189,95,1
7601,2222,82,0
7602,179,86,1
7603,29,93,0
7604,186,96,1
7605,2220,85,1
7606,2213,84,0
7607,126,101,0
7608,2181,101,1
7609,2180,65,0
7610,2248,93,0
7611,194,79,1
7612,2158,76,0
7613,178,87,0
7614,127,84,0
7615,2151,91,1
7616,2149,84,1
7617,194,95,0
7618,41,99,0
7619,2230,103,1
7620,58,76,1
7621,2213,72,0
7622,2225,99,1
7623,195,96,0
7624,179,86,0
7625,2129,108,1
7626,2216,93,0
7627,2134,78,0
7628,1728,77,1
7629,65,65,1
7630,197,90,0
7631,2268,85,0
7632,2165,90,0
7633,2155,93,0
7634,2216,108,0
7635,2149,98,1
7636,2151,57,0
7637,2229,80,0
7638,65,79,0
7639,182,90,1
7640,2218,93,0
7641,2128,106,1
7642,2207,97,0
7643,2198,99,0
7644,2200,105,1
7645,2237,87,0
7646,2192,99,0
7647,2153,60,0
7648,16,108,0
7649,2222,83,0
7650,2133,103,0
7651,47,87,0
7652,167,108,1
7653,2202,103,1
7654,2230,70,0
7655,199,86,1
7656,2206,99,0
7657,199,85,0
7658,2056,101,1
7659,2134,95,0
7660,2179,97,1
7661,2201,85,1
7662,160,103,0
7663,2245,99,0
7664,2237,103,0
7665,2194,81,1
7666,124,103,0
7667,2056,99,0
7668,5,74,1
7669,122,80,0
7670,2182,80,0
7671,2182,91,1
7672,163,84,1
7673,2249,94,1
7674,2177,83,1
7675,2188,90,1
7676,2163,83,1
7677,168,106,1
7678,2190,91,1
7679,2244,99,1
7680,123,106,0
7681,181,81,1
7682,2268,84,1
7683,166,106,0
7684,2234,86,0
7685,55,72,1
7686,2160,82,1
7687,169,82,0
7688,2232,108,0
7689,2159,91,1
7690,98,106,0
7691,2248,84,0
7692,2194,66,0
7693,2175,86,0
7694,2184,90,1
7695,2159,84,1
7696,32,61,1
7697,2247,96,1
7698,2133,60,0
7699,1723,70,1
7700,165,80,1
7701,2164,83,0
7702,74,58,1
7703,95,70,1
7704,94,56,1
7705,2248,98,0
7706,2180,76,0
7707,2235,99,0
7708,32,60,1
7709,2250,96,1
7710,2168,86,1
7711,2219,94,0
7712,2268,82,0
7713,2251,101,1
7714,2180,79,1
7715,64,66,1
7716,2218,96,1
7717,169,81,1
7718,1735,99,0
7719,2,74,1
7720,26,91,0
7721,196,93,0
7722,129,94,1
7723,124,56,0
7724,2233,76,0
7725,2190,103,0
7726,2126,85,1
7727,2181,80,0
7728,2194,101,0
7729,2220,84,1
7730,2227,97,0
7731,180,93,0
7732,2195,105,1
7733,27,76,1
7734,2168,87,0
7735,2157,81,0
7736,2232,86,0
7737,1715,74,1
7738,2196,79,0
7739,99,72,1
7740,2252,74,0
7741,1711,106,0
7742,2165,78,1
7743,126,106,1
7744,2133,82,1
7745,2184,105,1
7746,2234,96,0
7747,31,94,0
7748,131,82,1
7749,122,95,1
7750,2178,108,1
7751,2132,105,0
7752,2203,98,1
7753,2213,103,1
7754,2243,66,0
7755,70,62,1
7756,2153,94,0
7757,123,108,0
7758,196,86,1
7759,65,91,0
7760,2186,82,1
7761,2130,78,1
7762,2164,87,0
7763,2183,85,0
7764,115,105,0
7765,2179,78,1
7766,2200,93,0
7767,2193,108,1
7768,128,78,1
7769,2217,98,0
7770,190,83,0
7771,26,91,0
7772,2247,90,1
7773,2221,101,1
7774,188,90,1
7775,2178,81,1
7776,2173,81,0
7777,2200,96,1
7778,2150,85,1
7779,200,105,1
7780,26,60,1
7781,2166,78,0
7782,197,105,1
7783,130,84,0
7784,32,65,1
7785,2155,96,0
7786,2205,82,1
7787,2245,97,0
7788,2204,99,0
7789,1712,84,0
7790,128,81,1
7791,2200,83,1
7792,87,96,0
7793,2186,86,1
7794,163,72,0
7795,2223,98,1
7796,2213,93,0
7797,2230,103,0
7798,2175,105,1
7799,16,56,1
7800,189,94,1
7801,184,80,1
7802,2183,108,0
7803,35,77,1
7804,2177,92,0
7805,192,90,0
7806,97,81,0
7807,72,106,0
7808,2221,105,1
7809,2216,91,1
7810,2163,93,0
7811,2185,108,1
7812,2227,92,1
7813,2242,91,0
7814,2201,94,1
7815,2160,87,1
7816,2167,105,0
7817,2213,83,1
7818,2216,66,0
7819,2235,86,1
7820,2232,90,0
7821,2245,99,0
7822,2225,82,1
7823,190,59,0
7824,2126,65,0
7825,2156,105,1
7826,2194,99,1
7827,2173,82,1
7828,2216,84,0
7829,2206,96,0
7830,2150,83,1
7831,189,97,0
7832,2216,108,0
7833,2206,87,1
7834,2167,99,0
7835,2218,80,1
7836,167,83,0
7837,2167,91,1
7838,2205,94,1
7839,2169,80,0
7840,2211,96,1
7841,2154,93,1
7842,195,70,0
7843,34,83,0
7844,197,90,1
7845,191,82,1
7846,2163,86,0
7847,2224,61,0
7848,121,96,0
7849,2172,87,0
7850,2134,98,1
7851,2206,86,1
7852,128,67,0
7853,127,105,1
7854,2219,78,0
7855,125,91,0
7856,2170,94,0
7857,177,93,1
7858,2219,85,0
7859,2228,84,0
7860,2151,84,1
7861,2241,90,1
7862,71,65,1
7863,188,85,1
7864,2198,108,1
7865,192,97,1
7866,2177,87,1
7867,2153,78,1
7868,162,74,0
7869,2251,83,1
7870,129,85,1
7871,2228,93,0
7872,2166,96,1
7873,2162,83,1
7874,186,82,1
7875,187,103,1
7876,2215,99,0
7877,169,106,0
7878,2241,87,0
7879,2229,94,1
7880,2214,90,1
7881,2230,94,0
7882,2242,96,1
7883,2209,93,0
7884,123,105,1
7885,2204,83,1
7886,2200,94,1
7887,122,83,1
7888,2248,90,0
7889,179,101,0
7890,99,70,1
7891,2242,91,1
7892,2239,105,1
7893,2126,83,1
7894,183,83,0
7895,1728,61,1
7896,2252,90,0
7897,2094,87,0
7898,75,86,0
7899,77,70,0
7900,89,58,1
7901,2229,108,1
7902,21,96,0
7903,191,78,0
7904,74,84,0
7905,30,90,0
7906,165,70,0
7907,2218,67,0
7908,2220,95,0
7909,2192,87,0
7910,1715,76,1
7911,2202,99,1
7912,187,66,0
7913,166,99,0
7914,195,93,1
7915,2226,108,0
7916,2250,103,1
7917,2133,81,1
7918,166,87,0
7919,2177,105,1
7920,2191,101,1
7921,175,95,1
7922,68,67,1
7923,66,82,0
7924,180,101,1
7925,176,105,0
7926,2249,82,1
7927,163,82,1
7928,2206,95,1
7929,2226,96,0
7930,75,99,0
7931,2158,56,0
7932,13,56,1
7933,2160,99,1
7934,193,65,0
7935,14,74,1
7936,2233,85,1
7937,177,81,1
7938,183,85,0
7939,83,57,1
7940,180,80,1
7941,2160,93,1
7942,2196,87,0
7943,2171,99,0
7944,2216,90,0
7945,1703,94,0
7946,2232,85,1
7947,2133,79,0
7948,178,106,0
7949,2179,103,1
7950,192,96,1
7951,2252,91,0
7952,172,105,1
7953,2177,108,1
7954,2176,101,0
7955,2209,83,1
7956,181,91,0
7957,23,57,1
7958,2245,79,0
7959,2196,92,0
7960,2239,87,1
7961,2188,98,0
7962,2180,84,1
7963,2191,78,1
7964,83,76,1
7965,2131,103,1
7966,188,87,0
7967,42,72,1
7968,165,103,1
7969,2241,105,1
7970,130,79,0
7971,187,79,1
7972,2127,83,1
7973,120,103,0
7974,2226,85,1
7975,2248,82,1
7976,2165,92,1
7977,2170,95,1
7978,2202,94,0
7979,2186,87,1
7980,2225,83,0
7981,1721,59,0
7982,2056,105,1
7983,2157,67,0
7984,2246,95,1
7985,192,103,0
7986,2191,77,0
7987,2130,85,1
7988,169,82,1
7989,130,91,1
7990,2215,96,0
7991,1728,74,1
7992,69,96,0
7993,2176,78,1
7994,2183,90,1
7995,180,84,0
7996,2206,90,0
7997,2159,101,1
7998,1722,82,0
7999,2192,85,1
8000,13,108,0
8001,183,90,1
8002,2215,56,0
8003,2156,87,0
8004,39,95,0
8005,5,67,1
8006,2246,97,0
8007,2200,95,1
8008,2169,99,0
8009,186,95,0
8010,2242,91,0
8011,2222,98,1
8012,2199,85,1
8013,128,97,0
8014,2217,94,1
8015,184,93,1
8016,2246,96,0
8017,2230,81,1
8018,2180,98,1
8019,2244,103,0
8020,192,83,0
8021,48,93,0
8022,172,108,0
8023,2199,87,1
8024,2197,83,1
8025,126,93,1
8026,168,98,1
8027,2228,85,0
8028,127,90,1
8029,2157,103,0
8030,2175,59,0
8031,2200,82,1
8032,196,84,0
8033,2197,90,1
8034,2212,80,1
8035,176,62,0
8036,2159,83,1
8037,125,83,1
8038,2229,79,0
8039,2130,64,0
8040,160,95,0
8041,2214,85,1
8042,2182,96,1
8043,130,95,1
8044,2211,56,0
8045,2169,65,0
8046,191,108,1
8047,2227,84,0
8048,177,97,1
8049,1703,56,1
8050,2217,97,0
8051,15,82,0
8052,2219,97,0
8053,30,95,0
8054,2206,105,0
8055,186,98,0
8056,2198,81,1
8057,2150,86,1
8058,195,82,0
8059,41,106,0
8060,2246,97,0
8061,2167,101,0
8062,127,103,0
8063,2160,81,0
8064,2243,105,1
8065,51,59,1
8066,81,79,0
8067,2212,86,1
8068,194,105,0
8069,2250,83,1
8070,198,106,0
8071,2218,101,1
8072,2228,103,1
8073,2234,105,1
8074,2171,95,1
8075,2163,79,1
8076,2133,72,0
8077,182,103,0
8078,2236,101,0
8079,161,99,0
8080,2237,99,1
8081,196,89,1
8082,2193,67,0
8083,199,83,1
8084,2222,80,1
8085,169,78,1
8086,180,87,0
8087,2153,80,0
8088,36,92,0
8089,2228,105,1
8090,2155,78,1
8091,2233,108,1
8092,2152,65,0
8093,2188,86,1
8094,2160,103,1
8095,32,70,1
8096,166,75,0
8097,2217,82,1
8098,2202,103,0
8099,2172,92,0
8100,164,97,1
8101,2200,78,0
8102,169,94,1
8103,2218,108,0
8104,2224,56,0
8105,2172,87,1
8106,179,97,0
8107,2250,79,1
8108,2127,105,1
8109,181,83,1
8110,172,84,0
8111,185,85,0
8112,40,60,0
8113,2243,94,0
8114,58,98,0
8115,2251,96,1
8116,2183,99,1
8117,2203,78,0
8118,74,56,1
8119,2173,75,0
8120,165,99,0
8121,2157,97,1
8122,187,85,1
8123,186,108,0
8124,2235,93,0
8125,2156,87,0
8126,2212,92,0
8127,2177,67,0
8128,166,81,1
8129,2211,98,0
8130,2227,78,0
8131,2243,79,0
8132,22,56,1
8133,2201,99,0
8134,187,103,0
8135,2196,85,1
8136,2173,90,1
8137,2202,106,1
8138,2132,86,1
8139,2166,98,0
8140,198,87,0
8141,2219,82,0
8142,168,82,1
8143,2149,81,0
8144,2149,105,0
8145,2246,105,1
8146,2189,97,0
8147,195,98,1
8148,2158,85,1
8149,175,103,1
8150,2177,93,0
8151,66,75,1
8152,191,96,1
8153,64,59,1
8154,187,76,0
8155,39,65,0
8156,94,76,1
8157,2199,93,0
8158,40,108,0
8159,71,79,0
8160,2251,103,1
8161,2214,80,1
8162,175,98,0
8163,2248,83,1
8164,126,86,0
8165,123,97,1
8166,190,95,0
8167,189,60,0
8168,2229,98,0
8169,54,60,1
8170,2250,108,1
8171,58,77,1
8172,200,60,0
8173,184,90,1
8174,175,56,0
8175,2203,108,0
8176,162,92,0
8177,124,97,1
8178,184,92,1
8179,93,64,0
8180,2153,99,0
8181,29,64,1
8182,66,91,0
8183,2192,78,0
8184,30,59,0
8185,2188,103,0
8186,2162,81,1
8187,1711,90,0
8188,2219,93,1
8189,185,108,1
8190,190,108,1
8191,2177,84,1
8192,47,77,1
8193,158,83,1
8194,187,103,0
8195,27,60,1
8196,53,59,1
8197,2228,64,0
8198,2200,96,0
8199,2248,94,0
8200,2178,90,1
8201,124,85,1
8202,2244,97,0
8203,2249,82,0
8204,2239,76,0
8205,160,93,1
8206,2152,80,0
8207,174,80,1
8208,126,86,0
8209,1717,87,0
8210,2203,96,1
8211,189,84,1
8212,196,85,1
8213,122,105,0
8214,168,81,1
8215,2241,91,0
8216,2196,81,0
8217,5,78,0
8218,171,91,1
8219,2097,70,1
8220,2157,59,0
8221,2194,82,1
8222,197,87,1
8223,126,85,1
8224,2240,86,1
8225,2237,81,1
8226,2220,91,0
8227,2155,78,0
8228,2230,95,1
8229,2207,81,1
8230,2129,103,1
8231,2171,81,0
8232,85,57,1
8233,2268,90,1
8234,122,90,1
8235,2162,101,1
8236,54,87,0
8237,2207,80,0
8238,2212,96,1
8239,2218,56,0
8240,48,64,0
8241,2171,57,0
8242,2218,84,0
8243,2216,78,1
8244,2223,95,1
8245,2132,91,1
8246,2217,92,1
8247,2167,97,0
8248,188,82,1
8249,2211,84,1
8250,2248,99,1
8251,169,78,0
8252,186,80,1
8253,2165,90,1
8254,2268,84,1
8255,2232,98,1
8256,2160,86,1
8257,2201,78,1
8258,2221,97,0
8259,2188,92,1
8260,195,91,0
8261,2203,97,1
8262,2232,95,0
8263,2192,91,0
8264,185,93,0
8265,2250,98,0
8266,63,74,0
8267,2169,96,1
8268,2215,94,1
8269,5,76,1
8270,181,93,1
8271,2203,93,1
8272,2252,79,0
8273,168,96,0
8274,167,90,0
8275,186,105,1
8276,2244,80,0
8277,2202,83,1
8278,29,67,1
8279,2165,84,0
8280,30,85,0
8281,2,95,0
8282,197,86,0
8283,2242,76,0
8284,2196,97,1
8285,2247,103,1
8286,121,90,1
8287,159,106,1
8288,2252,101,1
8289,2174,94,0
8290,2163,86,0
8291,70,93,0
8292,13,99,0
8293,2213,78,1
8294,2158,82,1
8295,183,105,1
8296,160,82,0
8297,176,106,0
8298,2199,67,0
8299,2268,103,1
8300,2151,80,0
8301,2193,87,0
8302,2178,97,1
8303,192,106,0
8304,2170,86,0
8305,2133,99,0
8306,89,78,0
8307,2151,95,1
8308,2240,80,1
8309,197,80,0
8310,121,94,1
8311,2176,58,0
8312,2195,76,0
8313,37,63,1
8314,164,80,0
8315,2229,97,1
8316,193,92,1
8317,2252,84,0
8318,197,72,0
8319,163,92,0
8320,128,87,1
8321,2163,81,0
8322,2232,94,1
8323,131,87,0
8324,29,57,1
8325,2202,82,1
8326,2162,96,1
8327,20,92,0
8328,24,78,0
8329,2247,93,0
8330,193,105,1
8331,2150,85,0
8332,185,80,1
8333,28,83,0
8334,27,75,1
8335,159,57,0
8336,188,78,0
8337,167,93,1
8338,126,97,1
8339,85,81,0
8340,122,98,1
8341,2196,106,1
8342,2221,83,0
8343,2179,93,1
8344,123,92,0
8345,1757,99,0
8346,2180,83,0
8347,58,70,1
8348,2163,99,0
8349,2158,108,1
8350,171,86,1
8351,2198,81,0
8352,12,90,0
8353,2233,91,1
8354,2183,80,0
8355,2203,101,1
8356,2199,80,0
8357,192,105,0
8358,1721,82,0
8359,131,94,0
8360,196,98,0
8361,2165,106,0
8362,2171,81,0
8363,2159,65,0
8364,182,105,1
8365,2151,106,1
8366,2156,93,1
8367,2170,80,0
8368,185,82,0
8369,75,66,0
8370,199,90,1
8371,2229,108,0
8372,2191,90,1
8373,2154,57,0
8374,2203,91,0
8375,2132,78,1
8376,2248,103,0
8377,2153,99,1
8378,2235,96,1
8379,2242,101,1
8380,2165,86,1
8381,197,86,0
8382,188,57,0
8383,2170,78,1
8384,2180,97,1
8385,98,59,1
8386,2163,96,1
8387,2127,79,1
8388,2156,84,0
8389,69,58,1
8390,2250,93,0
8391,2170,91,1
8392,2134,83,0
8393,2249,81,1
8394,162,76,0
8395,94,106,0
8396,1711,61,1
8397,2184,76,0
8398,184,101,1
8399,2190,81,0
8400,20,77,1
8401,130,90,0
8402,171,95,1
8403,2221,99,0
8404,2225,101,0
8405,184,105,1
8406,2171,91,1
8407,162,105,1
8408,24,57,1
8409,2243,106,1
8410,2173,82,0
8411,91,106,0
8412,2180,95,0
8413,189,80,1
8414,2156,103,1
8415,168,83,1
8416,2184,93,1
8417,168,83,0
8418,1731,78,0
8419,2218,86,0
8420,2218,94,0
8421,2130,83,1
8422,2172,98,1
8423,165,64,0
8424,2244,106,1
8425,2179,85,0
8426,130,85,0
8427,2170,90,1
8428,2205,83,0
8429,2217,96,0
8430,75,75,1
8431,199,86,0
8432,81,57,1
8433,2251,106,1
8434,2215,84,1
8435,79,98,0
8436,2195,99,0
8437,2159,93,0
8438,2170,81,1
8439,2056,90,0
8440,183,87,1
8441,2172,76,0
8442,6,74,1
8443,190,95,0
8444,2227,87,1
8445,53,67,1
8446,2153,93,0
8447,2173,80,1
8448,2216,70,0
8449,126,84,0
8450,2129,91,1
8451,2128,98,1
8452,2203,103,0
8453,160,101,0
8454,2189,94,1
8455,21,61,1
8456,2153,101,0
8457,2128,96,0
8458,2223,90,0
8459,127,97,0
8460,2160,81,0
8461,190,81,0
8462,2194,85,1
8463,124,99,1
8464,2171,95,0
8465,123,79,1
8466,2176,96,1
8467,124,93,0
8468,2199,56,0
8469,2218,106,1
8470,2194,90,1
8471,47,58,0
8472,161,106,0
8473,167,66,0
8474,2130,106,0
8475,2127,101,1
8476,2198,80,1
8477,2252,103,1
8478,126,92,1
8479,13,75,1
8480,2221,96,0
8481,65,72,1
8482,2156,84,1
8483,2244,57,0
8484,179,105,1
8485,89,74,0
8486,2196,84,1
8487,177,90,0
8488,86,66,1
8489,2200,87,1
8490,2214,90,0
8491,2126,78,0
8492,116,98,0
8493,2198,83,0
8494,2228,106,0
8495,2190,82,0
8496,2172,78,1
8497,171,78,1
8498,2232,81,1
8499,125,86,0
8500,53,76,1
8501,2126,78,1
8502,66,60,1
8503,130,83,0
8504,2235,78,1
8505,4,74,0
8506,181,84,1
8507,2171,84,0
8508,2248,79,0
8509,69,87,0
8510,169,95,1
8511,159,83,1
8512,2098,61,1
8513,2240,95,1
8514,2212,98,0
8515,2243,61,0
8516,2168,79,0
8517,6,67,1
8518,176,101,0
8519,1740,96,0
8520,171,92,1
8521,1731,66,1
8522,2206,78,1
8523,2224,94,0
8524,2166,101,1
8525,2128,82,1
8526,2167,82,0
8527,129,92,1
8528,177,82,0
8529,2180,105,0
8530,2216,106,1
8531,96,95,0
8532,36,57,1
8533,26,77,1
8534,7,108,0
8535,2215,93,1
8536,2215,101,1
8537,193,97,0
8538,2210,95,0
8539,2192,106,1
8540,176,105,0
8541,194,105,0
8542,2156,87,1
8543,2220,60,0
8544,193,106,1
8545,2223,83,1
8546,2230,86,1
8547,171,98,0
8548,58,66,1
8549,126,85,0
8550,2159,108,1
8551,2224,99,1
8552,2248,97,1
8553,2236,93,0
8554,129,95,1
8555,2175,84,0
8556,2192,94,1
8557,164,79,1
8558,190,93,0
8559,171,83,0
8560,2129,92,1
8561,184,83,0
8562,2131,75,0
8563,2204,80,0
8564,183,105,0
8565,129,86,1
8566,2230,85,0
8567,2244,95,1
8568,123,87,1
8569,2213,86,1
8570,193,98,1
8571,2097,90,0
8572,2166,106,0
8573,2239,84,1
8574,2174,92,0
8575,35,90,0
8576,2195,99,1
8577,174,78,1
8578,2200,97,1
8579,2166,84,0
8580,12,108,0
8581,1703,75,1
8582,80,98,0
8583,2156,72,0
8584,2228,79,0
8585,2213,97,1
8586,75,56,1
8587,28,76,0
8588,176,79,1
8589,198,90,0
8590,170,108,0
8591,1710,75,0
8592,160,96,1
8593,2234,81,0
8594,2231,57,0
8595,2217,84,1
8596,128,95,0
8597,2250,105,0
8598,2189,108,1
8599,2174,91,1
8600,2252,98,1
8601,2250,97,0
8602,172,94,1
8603,2155,70,0
8604,2251,99,1
8605,1728,70,1
8606,2154,103,0
8607,121,84,0
8608,188,78,0
8609,162,95,0
8610,123,101,1
8611,126,81,0
8612,9,76,1
8613,2163,56,0
8614,2154,84,0
8615,2163,92,0
8616,2169,99,1
8617,2234,70,0
8618,2211,101,0
8619,2169,98,1
8620,1893,62,0
8621,2149,87,1
8622,2186,99,0
8623,120,94,0
8624,120,108,1
8625,2232,103,0
8626,2183,80,1
8627,2133,108,0
8628,64,72,1
8629,120,82,0
8630,189,90,0
8631,129,99,0
8632,1714,70,1
8633,185,99,0
8634,2179,98,1
8635,127,83,1
8636,40,61,1
8637,174,103,0
8638,195,84,1
8639,2149,93,1
8640,2180,82,1
8641,2128,72,0
8642,175,101,1
8643,199,108,1
8644,55,67,1
8645,186,76,0
8646,1748,94,0
8647,2269,91,0
8648,2234,81,1
8649,169,86,1
8650,130,72,0
8651,169,103,0
8652,2171,99,1
8653,123,83,0
8654,2196,78,1
8655,2201,82,0
8656,121,108,1
8657,2232,98,0
8658,2247,95,1
8659,2133,84,1
8660,2248,105,1
8661,37,77,0
8662,125,93,1
8663,2163,97,1
8664,2191,94,1
8665,123,91,0
8666,51,97,0
8667,2158,95,1
8668,2220,79,0
8669,2129,96,1
8670,2237,82,1
8671,164,93,1
8672,2227,105,1
8673,126,87,0
8674,2224,99,0
8675,2249,105,0
8676,71,94,0
8677,2129,98,1
8678,2203,59,0
8679,191,106,1
8680,2098,65,1
8681,181,98,0
8682,2225,86,1
8683,2214,91,1
8684,161,101,0
8685,2181,99,0
8686,2207,56,0
8687,2243,87,1
8688,2156,98,1
8689,125,98,0
8690,2210,93,0
8691,85,67,1
8692,2190,96,0
8693,2242,84,1
8694,130,97,1
8695,2202,101,1
8696,26,67,1
8697,2188,57,0
8698,171,79,0
8699,2186,94,0
8700,2197,86,1
8701,191,84,0
8702,2153,99,0
8703,2236,70,0
8704,2230,93,0
8705,195,96,0
8706,36,61,0
8707,2214,84,0
8708,124,62,0
8709,2219,79,0
8710,169,83,1
8711,121,83,0
8712,2133,108,0
8713,187,99,0
8714,54,92,0
8715,2203,80,1
8716,2189,87,1
8717,2230,99,1
8718,193,78,0
8719,174,93,0
8720,2218,101,0
8721,2149,99,0
8722,2219,75,0
8723,2215,70,0
8724,2188,103,0
8725,172,79,1
8726,2168,81,0
8727,163,78,0
8728,2198,80,0
8729,187,81,0
8730,122,82,1
8731,186,93,1
8732,2175,80,1
8733,2216,81,0
8734,2226,84,1
8735,88,81,0
8736,2228,60,0
8737,2177,103,1
8738,127,99,1
8739,189,91,1
8740,1740,83,0
8741,2196,77,0
8742,159,58,0
8743,167,98,1
8744,176,95,0
8745,127,84,1
8746,2151,74,0
8747,2225,84,1
8748,167,78,0
8749,2210,98,1
8750,198,96,1
8751,170,99,1
8752,159,84,0
8753,2202,105,0
8754,176,94,0
8755,189,86,1
8756,2129,57,0
8757,161,82,1
8758,16,61,1
8759,52,103,0
8760,2175,97,0
8761,2163,98,0
8762,171,90,1
8763,170,106,1
8764,159,99,0
8765,2206,82,0
8766,2191,99,1
8767,187,98,1
8768,2183,86,0
8769,2215,94,0
8770,120,87,1
8771,26,72,1
8772,52,66,1
8773,2193,86,1
8774,174,86,1
8775,2133,87,1
8776,2239,80,1
8777,2225,96,0
8778,165,97,0
8779,2182,98,1
8780,2227,91,1
8781,2149,83,0
8782,2219,78,0
8783,2234,105,0
8784,2175,85,0
8785,2149,72,0
8786,158,94,0
8787,2150,84,0
8788,2235,98,1
8789,2191,82,1
8790,2232,87,1
8791,2129,87,0
8792,70,72,1
8793,2243,101,1
8794,174,82,0
8795,182,79,1
8796,2228,95,0
8797,2225,108,1
8798,40,60,1
8799,2249,106,0
8800,20,59,1
8801,123,103,1
8802,2220,92,0
8803,2212,90,0
8804,2158,105,1
8805,2133,79,1
8806,2196,79,1
8807,2229,95,1
8808,176,92,1
8809,2157,82,1
8810,176,95,1
8811,165,61,0
8812,164,85,0
8813,181,93,0
8814,171,106,1
8815,2192,79,1
8816,96,59,1
8817,192,86,0
8818,2190,78,1
8819,2157,94,0
8820,131,60,0
8821,184,86,0
8822,121,76,0
8823,172,91,1
8824,2165,88,0
8825,37,77,1
8826,72,57,0
8827,191,94,1
8828,193,82,1
8829,2151,87,1
8830,181,95,1
8831,123,87,0
8832,2203,85,1
8833,72,75,1
8834,166,95,0
8835,68,91,0
8836,165,91,1
8837,2195,83,1
8838,2207,87,0
8839,2197,83,0
8840,2167,57,0
8841,2230,93,1
8842,2155,101,0
8843,2222,108,1
8844,2227,99,1
8845,182,83,1
8846,2200,91,1
8847,168,87,1
8848,2175,99,0
8849,2182,101,1
8850,161,95,1
8851,2226,99,0
8852,195,83,0
8853,2179,80,0
8854,69,76,1
8855,36,76,1
8856,161,94,0
8857,2217,97,0
8858,2181,81,1
8859,2184,84,0
8860,162,97,0
8861,2202,84,1
8862,2223,105,1
8863,2220,86,0
8864,188,99,1
8865,2158,80,1
8866,200,87,1
